4.278 5.184 6.205 8.285 10.401 14.405 17.013 16.983 19.216 18.954 21.687
3801 4751 5701 7602 9503 11403 13304 14254 15204 17105 19006
0.37117903930131 0.37117903930131 0.374727668845316 0.374727668845316 0.401709401709402 0.401709401709402 0.401709401709402 0.401709401709402 0.401709401709402 0.401709401709402 0.401709401709402
